Customer_ID,Age,Occupation,Annual_Income,Monthly_Inhand_Salary
CUST03772,39,Architect,38325.88,2942.823333
CUST03773,45,Writer,109061.96,9156.496667
CUST03774,50,Manager,44708.14,3653.678333
CUST03775,20,Journalist,66022.26,5382.855
CUST03776,44,Entrepreneur,57180.88,4584.073333
CUST03777,20,Developer,62892.92,5461.076667
CUST03778,19,Engineer,56039.7,4899.975
CUST03780,26,Media_Manager,31731.94,2629.328333
CUST03781,29,Teacher,28081.94,2406.161667
CUST03782,32,Manager,18976.46,1481.371667
CUST03783,34,Architect,16748.19,1252.6825
CUST03784,27,Journalist,12167.22,1211.935
CUST03785,49,Entrepreneur,165076.44,13822.37
CUST03786,29,Manager,69753.12,5521.76
CUST03787,40,Entrepreneur,20524.7,1791.391667
CUST03788,28,Mechanic,101173.8,8142.15
CUST03789,43,Developer,17638.12,1371.838441
CUST03790,51,Journalist,61358.82,4923.235
CUST03791,28,Architect,38212.84,3306.403333
CUST03792,39,Engineer,128305.76,10434.14667
CUST03793,45,Developer,147521.76,12586.48
CUST03794,36,Entrepreneur,42847.79,3782.649167
CUST03796,40,Musician,20171.07,1962.9225
CUST03797,45,Architect,51647.07,4305.9225
CUST03798,47,Architect,43787.09,3373.924167
CUST03799,52,Media_Manager,106234.11,8699.8425
CUST03800,36,Developer,10143.89,684.3241667
CUST03801,26,Scientist,38076.6,3059.05
CUST03802,26,Lawyer,77677.38,6476.115
CUST03803,44,Entrepreneur,48052.7,4266.391667
CUST03804,20,Engineer,20426.41,1640.200833
CUST03805,50,Musician,152895.44,12670.28667
CUST03806,26,Developer,48537.12,3810.76
CUST03807,24,Accountant,166692.0,13599.0
CUST03809,50,Mechanic,80191.38,6293.827869
CUST03810,38,Manager,62428.53,5330.3775
CUST03811,18,Scientist,86492.88,7075.74
CUST03812,28,Scientist,122490.3,10090.525
CUST03813,17,Scientist,40512.0,3091.0
CUST03814,43,Musician,21265.79,2035.149167
CUST03815,22,Engineer,48179.67,4047.9725
CUST03816,52,Entrepreneur,16257.915,1435.82625
CUST03817,55,Engineer,35094.85,2968.570833
CUST03818,55,Teacher,39558.72,3043.56
CUST03819,34,Media_Manager,85172.7,6957.725
CUST03820,19,Musician,33189.56,3030.796667
CUST03821,19,Engineer,18998.52,1761.21
CUST03822,42,Developer,21591.9,1983.325
CUST03823,45,Teacher,55062.87,4801.5725
CUST03824,50,Accountant,85768.98,7148.415
CUST03825,22,Mechanic,15116.91,1005.7425
CUST03826,36,Lawyer,19054.15,1567.845833
CUST03828,40,Manager,50063.36,3909.946667
CUST03829,30,Teacher,127118.72,10850.22667
CUST03830,24,Musician,179068.04,14978.33667
CUST03831,34,Mechanic,58110.06,4683.505
CUST03832,48,Mechanic,136150.6,11127.88333
CUST03833,36,Doctor,59072.52,4824.71
CUST03834,26,Architect,26976.43,2525.035833
CUST03836,44,Teacher,10952.32,631.733362
CUST03837,23,Teacher,121223.96,9864.996667
CUST03838,20,Entrepreneur,23917.38,1724.115
CUST03839,40,Architect,9093.815,782.8179167
CUST03840,48,Doctor,15279.545,1565.295417
CUST03841,37,Media_Manager,17983.02,1522.585
CUST03842,42,Developer,17562.41,1683.534167
CUST03843,20,Architect,61793.46,5265.455
CUST03844,30,Accountant,88714.41,7504.8675
CUST03845,23,Doctor,24713.49,2049.4575
CUST03846,36,Manager,53935.11,4590.5925
CUST03847,23,Architect,38600.74,3410.728333
CUST03848,36,Accountant,14132.32,1205.693333
CUST03849,35,Teacher,28010.02,2072.168333
CUST03851,20,Musician,75454.2,6445.85
CUST03852,18,Lawyer,57858.3,4868.525
CUST03853,17,Architect,19966.31,1509.859167
CUST03854,31,Architect,128494.52,10580.87667
CUST03855,27,Doctor,97881.44,8138.786667
CUST03856,33,Mechanic,33492.57,2692.0475
CUST03857,22,Journalist,32239.36,2676.613333
CUST03858,34,Accountant,14822.81,981.2341667
CUST03859,28,Accountant,7711.54,779.6283333
CUST03860,28,Mechanic,122069.01,10115.4175
CUST03861,40,Mechanic,21088.46,1517.371667
CUST03862,30,Journalist,9335.19,844.9325
CUST03863,31,Media_Manager,17004.86,1231.071667
CUST03864,45,Teacher,54876.2,4760.016667
CUST03865,19,Journalist,56797.38,4784.115
CUST03866,44,Media_Manager,19251.265,1445.272083
CUST03867,28,Architect,58484.22,5043.685
CUST03868,33,Teacher,32045.78,2677.481667
CUST03869,54,Engineer,61934.52,5308.21
CUST03870,49,Writer,158871.12,12962.26
CUST03871,41,Accountant,48072.27,4151.0225
CUST03872,22,Media_Manager,49649.73,4144.4775
CUST03873,26,Entrepreneur,71102.8,6185.233333
CUST03874,41,Lawyer,72389.88,6020.49
CUST03875,25,Developer,30827.58,2810.965
CUST03876,23,Lawyer,19134.77,1809.564167
CUST03877,30,Engineer,125468.44,10445.70333
CUST03878,22,Teacher,25312.34,1857.361667
CUST03879,27,Architect,11610.355,790.5295833
CUST03880,50,Scientist,70291.16,5919.596667
CUST03882,30,Media_Manager,37159.0,3299.583333
CUST03883,38,Mechanic,67703.85,5492.9875
CUST03884,36,Lawyer,15845.47,1039.455833
CUST03885,37,Mechanic,7823.985,599.99875
CUST03886,45,Engineer,139383.6,11618.3
CUST03887,25,Lawyer,21697.64,2088.136667
CUST03888,32,Architect,56622.69,4825.5575
CUST03889,42,Developer,71732.72,6020.726667
CUST03890,28,Writer,19841.0,1756.416667
CUST03891,22,Scientist,79556.12,6800.676667
CUST03892,40,Accountant,31134.22,2556.518333
CUST03893,20,Media_Manager,70981.16,5909.096667
CUST03894,26,Doctor,21673.57,1623.130833
CUST03895,21,Scientist,57986.32,4740.193333
CUST03896,31,Engineer,81008.58,6728.715
CUST03897,26,Journalist,17919.81,1474.3175
CUST03898,55,Accountant,49790.5,4060.208333
CUST03899,44,Manager,131040.42,11104.035
CUST03900,37,Scientist,9365.44,617.4533333
CUST03901,22,Musician,31396.36,2469.363333
CUST03902,32,Journalist,48070.3,4233.858333
CUST03903,24,Developer,121622.84,10081.23667
CUST03905,24,Scientist,41294.92,3215.243333
CUST03906,27,Entrepreneur,28056.94,2115.078333
CUST03907,26,Architect,54811.56,4510.63
CUST03909,35,Doctor,51729.75,4565.8125
CUST03910,26,Writer,12255.61,868.3008333
CUST03911,24,Engineer,33477.64,2643.803333
CUST03912,35,Musician,38460.28,3241.023333
CUST03913,38,Developer,15229.35,1021.1125
CUST03914,33,Musician,102460.44,8382.37
CUST03915,27,Writer,32595.22,2606.268333
CUST03916,18,Mechanic,20403.52,1755.293333
CUST03917,32,Journalist,69591.18,5708.265
CUST03918,19,Manager,71614.2,6102.85
CUST03920,27,Manager,33684.42,2792.035
CUST03921,19,Manager,11436.15,933.0125
CUST03922,31,Musician,96141.48,8047.79
CUST03923,38,Musician,57035.58,4823.965
CUST03924,31,Entrepreneur,71830.44,6110.87
CUST03925,45,Manager,17830.73,1757.894167
CUST03926,28,Developer,31815.94,2551.328333
CUST03927,46,Accountant,29814.97,2731.580833
CUST03928,29,Accountant,14710.215,1480.85125
CUST03929,27,Architect,39255.54,3546.295
CUST03930,19,Lawyer,35787.86,2820.321667
CUST03931,54,Teacher,43885.43,3596.119167
CUST03932,43,Accountant,61804.34,5228.361667
CUST03933,37,Musician,17442.09,1295.5075
CUST03934,53,Writer,18579.36,1298.28
CUST03935,54,Musician,34185.14,2659.761667
CUST03936,35,Entrepreneur,20299.4,1757.616667
CUST03937,36,Entrepreneur,11629.69,1263.140833
CUST03938,28,Lawyer,27559.56,2253.63
CUST03939,53,Entrepreneur,94369.64,8164.136667
CUST03940,21,Architect,61746.99,5167.5825
CUST03941,36,Journalist,33465.57,2820.7975
CUST03942,19,Architect,132325.88,10961.15667
CUST03943,31,Entrepreneur,14214.46,898.5383333
CUST03944,54,Media_Manager,10967.735,738.9779167
CUST03945,37,Musician,57449.79,4907.4825
CUST03946,28,Writer,81112.0,6948.333333
CUST03947,38,Mechanic,36821.0,3344.416667
CUST03948,45,Doctor,15608.695,1366.724583
CUST03949,39,Manager,42804.4,3301.033333
CUST03950,23,Mechanic,17361.38,1742.781667
CUST03951,17,Developer,18207.57,1369.2975
CUST03952,55,Engineer,37547.68,3292.973333
CUST03953,18,Manager,68056.4,5805.366667
CUST03954,29,Scientist,18208.19,1720.349167
CUST03955,50,Doctor,118228.38,10121.365
CUST03956,43,Doctor,14954.745,1331.22875
CUST03957,43,Developer,36886.49,3088.874167
CUST03958,35,Engineer,101641.14,8283.095
CUST03959,46,Manager,56830.82,4618.901667
CUST03960,44,Accountant,33410.45,3059.204167
CUST03961,24,Accountant,54843.69,4438.3075
CUST03962,48,Engineer,64874.08,5460.173333
CUST03963,25,Musician,58208.24,4748.686667
CUST03964,44,Engineer,28497.43,2086.785833
CUST03965,32,Engineer,164401.8,13674.15
CUST03966,29,Writer,70205.02,5650.418333
CUST03967,22,Lawyer,28910.14,2441.178333
CUST03968,28,Doctor,17116.42,1590.368333
CUST03969,48,Manager,21212.91,1496.7425
CUST03970,40,Manager,36964.22,3025.351667
CUST03971,39,Scientist,36993.94,3375.828333
CUST03972,30,Scientist,31577.16,2924.43
CUST03973,38,Architect,32009.81,2555.484167
CUST03974,28,Manager,76386.04,6515.503333
CUST03975,33,Mechanic,101342.2,8444.183333
CUST03976,34,Musician,22311.08,1561.256667
CUST03977,37,Architect,179072.36,15136.69667
CUST03978,24,Lawyer,17277.78,1212.815
CUST03979,52,Architect,80393.48,6645.456667
CUST03980,54,Teacher,15414.675,1449.55625
CUST03981,27,Developer,58246.4,4780.866667
CUST03982,41,Scientist,62086.53,5316.8775
CUST03983,44,Doctor,99475.83,8108.6525
CUST03984,21,Manager,31152.06,2348.005
CUST03985,32,Writer,38250.71,2941.559167
CUST03986,45,Developer,59873.88,4836.49
CUST03987,35,Entrepreneur,23163.38,1995.281667
CUST03988,44,Doctor,70347.0,5913.25
CUST03989,40,Media_Manager,47523.0,4123.25
CUST03990,37,Musician,116569.62,9991.135
CUST03991,35,Musician,11482.565,1128.880417
CUST03992,26,Engineer,44590.1,3605.841667
CUST03993,18,Engineer,73378.32,5832.86
CUST03994,18,Scientist,33806.55,2671.2125
CUST03996,24,Architect,114695.44,9612.953333
CUST03997,52,Lawyer,63383.1,5443.925
CUST03998,29,Manager,10302.935,949.5779167
CUST03999,35,Writer,19419.65,1485.304167
CUST04000,28,Musician,23216.36,1965.696667
CUST04001,50,Mechanic,151160.64,12758.72
CUST04002,21,Teacher,10037.735,871.4779167
CUST04003,32,Writer,16114.17,1160.8475
CUST04004,45,Scientist,22555.52,1995.626667
CUST04005,39,Entrepreneur,96522.0,8334.5
CUST04006,32,Lawyer,67629.14,5479.761667
CUST04007,39,Mechanic,33480.02,2775.001667
CUST04008,36,Engineer,16480.5,1669.375
CUST04009,18,Musician,19121.21,1501.434167
CUST04010,55,Manager,20515.94,1649.661667
CUST04012,30,Manager,66357.14,5688.761667
CUST04013,28,Scientist,141897.84,11987.82
CUST04015,53,Developer,10943.535,931.96125
CUST04016,27,Media_Manager,35883.18,3176.265
CUST04017,39,Architect,10296.705,1130.05875
CUST04018,45,Accountant,15915.73,1461.310833
CUST04019,29,Musician,28481.67,2441.4725
CUST04020,53,Developer,25609.04,2233.086667
CUST04021,23,Accountant,23363.33,2018.944167
CUST04022,45,Musician,126769.86,10265.155
CUST04023,36,Media_Manager,10086.965,711.5804167
CUST04024,43,Writer,17302.08,1355.84
CUST04025,28,Musician,38713.36,3251.113333
CUST04026,21,Media_Manager,45953.94,3887.495
CUST04027,52,Manager,121966.28,10161.85667
CUST04028,49,Architect,173650.68,14516.89
CUST04029,45,Doctor,9697.29,861.1075
CUST04030,32,Scientist,23808.75,1993.0625
CUST04031,40,Teacher,10234.39,881.8658333
CUST04032,38,Lawyer,82583.61,6785.9675
CUST04034,24,Engineer,28823.03,2293.919167
CUST04035,27,Architect,28338.43,2171.535833
CUST04036,19,Manager,32246.4,2437.2
CUST04037,49,Scientist,85770.33,7275.5275
CUST04038,39,Mechanic,44826.54,3953.545
CUST04039,23,Musician,17484.02,1491.001667
CUST04040,32,Mechanic,17455.36,1222.613333
CUST04041,17,Entrepreneur,19559.45,1665.954167
CUST04042,17,Journalist,54420.45,4681.0375
CUST04043,43,Developer,174353.0,14739.41667
CUST04044,37,Entrepreneur,32470.08,2733.84
CUST04045,23,Teacher,16653.5,1095.791667
CUST04046,50,Media_Manager,103695.12,8342.26
CUST04047,27,Scientist,49847.55,3884.9625
CUST04048,35,Doctor,71282.14,5807.178333
CUST04049,31,Doctor,12285.14,991.7616667
CUST04051,32,Teacher,118568.6,9789.716667
CUST04052,34,Musician,129561.96,10827.83
CUST04053,18,Entrepreneur,110116.64,9161.386667
CUST04055,41,Developer,13924.125,952.34375
CUST04056,30,Musician,16608.8,1269.066667
CUST04058,24,Scientist,20837.54,1704.461667
CUST04059,29,Lawyer,14773.62,1085.135
CUST04060,40,Journalist,39294.3,3292.525
CUST04061,20,Lawyer,29949.1,2419.758333
CUST04062,35,Scientist,14489.475,1457.45625
CUST04063,40,Architect,13351.83,1256.6525
CUST04064,34,Developer,101718.63,8457.5525
CUST04066,24,Developer,9978.995,930.5829167
CUST04067,23,Developer,19296.24,1669.02
CUST04069,19,Media_Manager,40854.02,3552.501667
CUST04070,33,Entrepreneur,39799.4,3049.616667
CUST04071,35,Scientist,96650.64,8197.22
CUST04072,24,Scientist,51191.4,4551.95
CUST04073,34,Writer,14243.265,1303.93875
CUST04074,41,Lawyer,61314.12,5279.51
CUST04075,28,Media_Manager,50940.09,4106.0075
CUST04077,27,Entrepreneur,19441.41,1386.1175
CUST04078,27,Scientist,29376.07,2159.005833
CUST04079,38,Lawyer,14450.43,1155.2025
CUST04080,25,Media_Manager,7424.24,599.6866667
CUST04081,26,Entrepreneur,60485.13,5179.4275
CUST04082,35,Engineer,38323.46,2907.621667
CUST04083,46,Teacher,21450.3,1752.525
CUST04084,20,Musician,8637.095,644.7579167
CUST04085,23,Engineer,18569.39,1671.449167
CUST04086,27,Lawyer,56270.8,4540.233333
CUST04087,18,Teacher,14974.765,1240.897083
CUST04088,39,Accountant,29079.95,2654.329167
CUST04089,33,Teacher,14513.88,1067.49
CUST04090,43,Writer,71735.48,6021.956667
CUST04091,51,Doctor,36918.96,2938.58
CUST04092,28,Developer,43067.01,3488.9175
CUST04094,34,Journalist,19466.45,1899.204167
CUST04095,43,Teacher,81142.96,6614.913333
CUST04096,43,Mechanic,17889.405,1244.78375
CUST04097,26,Scientist,148306.2,12123.85
CUST04098,35,Musician,32181.66,2430.805
CUST04099,22,Scientist,108691.17,9162.5975
CUST04100,32,Scientist,34474.82,3050.901667
CUST04102,24,Entrepreneur,20247.61,1733.300833
CUST04103,19,Media_Manager,8269.135,752.0945833
CUST04104,38,Manager,18683.75,1819.979167
CUST04105,43,Architect,33191.11,2604.925833
CUST04106,27,Doctor,103026.8,8754.566667
CUST04107,49,Media_Manager,31781.22,2727.435
CUST04108,37,Entrepreneur,25628.96,2121.746667
CUST04109,24,Teacher,34898.9,3080.241667
CUST04110,24,Teacher,56420.52,4919.71
CUST04111,21,Musician,163851.12,13815.26
CUST04112,20,Writer,38860.98,3478.415
CUST04113,29,Doctor,16440.63,1105.0525
CUST04114,47,Lawyer,19592.49,1671.7075
CUST04115,18,Developer,114447.09,9662.2575
CUST04116,41,Accountant,9795.07,586.2558333
CUST04117,52,Musician,42372.36,3448.03
CUST04118,52,Mechanic,136597.12,11166.09333
CUST04119,19,Manager,40216.62,3610.385
CUST04120,24,Entrepreneur,65294.18,5406.181667
CUST04121,31,Engineer,58873.05,4896.0875
CUST04122,32,Accountant,134038.64,10878.88667
CUST04123,22,Lawyer,33610.36,2857.863333
CUST04124,21,Lawyer,77818.98,6573.915
CUST04125,30,Manager,124490.36,10209.19667
CUST04126,27,Engineer,69806.76,6055.23
CUST04128,32,Doctor,89477.92,7405.493333
CUST04129,23,Accountant,44464.37,3478.364167
CUST04130,31,Musician,35600.2,3130.683333
CUST04131,39,Musician,36585.12,2946.76
CUST04132,35,Developer,58192.44,4619.37
CUST04133,30,Manager,110439.56,9224.296667
CUST04134,28,Journalist,60177.04,5093.753333
CUST04135,32,Scientist,178328.88,14771.74
CUST04137,39,Entrepreneur,124900.86,10124.405
CUST04138,41,Teacher,142639.96,11787.66333
CUST04139,33,Developer,9871.225,974.6020833
CUST04140,22,Doctor,100681.41,8608.1175
CUST04141,26,Media_Manager,32904.13,2885.010833
CUST04142,25,Mechanic,73938.68,6438.556667
CUST04143,22,Lawyer,42787.44,3802.62
CUST04144,39,Architect,47589.24,4129.77
CUST04145,44,Manager,82346.16,6928.18
CUST04146,39,Architect,17235.115,1693.259583
CUST04147,33,Lawyer,133646.04,11429.17
CUST04149,47,Accountant,69557.68,5570.473333
CUST04150,51,Doctor,121675.68,10085.64
CUST04151,30,Mechanic,77561.64,6604.47
CUST04152,50,Scientist,91516.44,7844.37
CUST04153,44,Entrepreneur,41015.31,3585.9425
CUST04154,33,Engineer,74178.04,6299.503333
CUST04155,20,Engineer,7189.54,332.1283333
CUST04156,54,Accountant,14544.485,1224.040417
CUST04157,28,Doctor,102207.42,8534.285
CUST04158,40,Entrepreneur,49211.16,4048.93
CUST04159,38,Scientist,135994.36,11191.86333
CUST04160,39,Journalist,19453.42,1861.118333
CUST04161,44,Doctor,81066.72,6639.56
CUST04163,26,Manager,156687.16,13095.26333
CUST04164,36,Doctor,15211.94,1366.661667
CUST04166,17,Musician,73947.24,6008.27
CUST04167,18,Doctor,74380.96,6374.413333
CUST04168,30,Scientist,18317.26,1731.438333
CUST04169,39,Engineer,14784.45,1207.0375
CUST04170,34,Scientist,60573.96,4868.83
CUST04171,27,Entrepreneur,18413.795,1524.482917
CUST04172,20,Media_Manager,30622.73,2523.894167
CUST04173,24,Journalist,15968.78,1499.731667
CUST04175,30,Scientist,40566.32,3498.526667
CUST04176,34,Developer,80364.48,6578.04
CUST04177,35,Doctor,41077.12,3390.093333
CUST04178,19,Media_Manager,14527.455,964.62125
CUST04179,22,Manager,104183.46,8830.955
CUST04180,26,Lawyer,34660.86,2782.405
CUST04181,52,Mechanic,63051.86,5389.321667
CUST04182,39,Mechanic,21949.16,1927.096667
CUST04183,34,Engineer,58295.16,4590.93
CUST04184,20,Engineer,42082.91,3527.909167
CUST04185,30,Architect,12186.425,991.5354167
CUST04186,26,Doctor,21508.72,1898.393333
CUST04187,28,Manager,64247.12,5330.926667
CUST04188,20,Lawyer,34253.08,3025.423333
CUST04189,35,Writer,41547.99,3192.3325
CUST04190,25,Engineer,101238.57,8199.5475
CUST04191,54,Lawyer,21434.275,1790.189583
CUST04192,40,Doctor,36348.06,3265.005
CUST04193,52,Manager,77906.25,6399.1875
CUST04194,22,Manager,70778.4,5849.2
CUST04195,18,Engineer,172085.28,14287.44
CUST04196,52,Teacher,79370.76,6849.23
CUST04197,25,Accountant,8079.46,423.2883333
CUST04198,31,Manager,112460.88,9213.74
CUST04199,22,Engineer,40554.44,3380.536667
CUST04200,33,Musician,15660.15,1363.0125
CUST04201,36,Musician,58599.48,5112.29
CUST04202,25,Engineer,18115.21,1327.600833
CUST04204,40,Scientist,141789.84,11656.82
CUST04205,42,Developer,30366.16,2329.513333
CUST04206,24,Teacher,128675.76,10471.98
CUST04207,47,Journalist,34962.32,2781.526667
CUST04208,28,Architect,64918.54,5704.878333
CUST04209,34,Journalist,42070.96,3746.913333
CUST04210,33,Musician,8056.13,530.3441667
CUST04211,25,Writer,71703.22,5888.268333
CUST04212,40,Mechanic,21018.0,2011.5
CUST04213,44,Doctor,7636.4,884.3666667
CUST04214,44,Accountant,70566.82,6070.568333
CUST04215,52,Musician,93451.41,7802.6175
CUST04217,51,Accountant,65493.78,5196.815
CUST04218,24,Accountant,61219.47,4860.6225
CUST04219,50,Doctor,110468.49,8934.7075
CUST04220,45,Manager,8087.76,844.98
CUST04221,23,Musician,64996.98,5215.415
CUST04222,41,Lawyer,15636.605,1575.050417
CUST04223,26,Journalist,164580.36,13871.03
CUST04224,23,Mechanic,113788.47,9454.3725
CUST04225,48,Manager,107512.29,8809.3575
CUST04226,25,Architect,31568.54,2785.711667
CUST04227,44,Accountant,24693.09,2256.7575
CUST04228,29,Entrepreneur,19721.21,1633.434167
CUST04229,51,Musician,24353.63,1851.469167
CUST04230,52,Scientist,119396.91,9949.7425
CUST04231,42,Teacher,14188.48,1312.373333
CUST04232,41,Engineer,27392.76,2556.73
CUST04233,27,Media_Manager,32928.36,3006.03
CUST04234,39,Accountant,19609.38,1675.115
CUST04235,37,Musician,29644.12,2396.343333
CUST04236,32,Media_Manager,36196.52,3201.376667
CUST04237,55,Engineer,74457.8,6474.816667
CUST04238,34,Musician,39912.02,3440.001667
CUST04239,51,Journalist,100100.22,8291.685
CUST04240,20,Entrepreneur,8037.285,924.77375
CUST04241,33,Architect,21884.21,1630.684167
CUST04242,24,Accountant,14156.88,1251.74
CUST04243,50,Musician,91426.95,7840.9125
CUST04244,32,Journalist,176044.04,13654.48174
CUST04245,43,Media_Manager,44822.21,3555.184167
CUST04246,53,Mechanic,53003.18,4275.931667
CUST04247,35,Mechanic,18426.245,1792.520417
CUST04248,53,Journalist,15913.015,1549.084583
CUST04249,44,Accountant,34257.69,3111.8075
CUST04250,24,Scientist,7536.015,589.00125
CUST04251,18,Manager,57302.3,4501.191667
CUST04252,39,Developer,79501.56,6836.13
CUST04253,53,Architect,108057.12,8786.76
CUST04254,29,Architect,37580.34,2836.695
CUST04255,32,Developer,67223.07,5845.9225
CUST04256,50,Mechanic,21209.33,1749.444167
CUST04257,38,Media_Manager,16647.05,1097.254167
CUST04258,19,Architect,37539.84,3404.32
CUST04259,23,Doctor,52860.62,4676.051667
CUST04260,37,Media_Manager,29588.18,2281.681667
CUST04261,24,Doctor,45499.89,3916.6575
CUST04262,47,Architect,17980.355,1522.362917
CUST04263,26,Developer,19798.93,1579.910833
CUST04264,46,Entrepreneur,83408.52,6812.71
CUST04265,30,Mechanic,7206.845,716.5704167
CUST04266,19,Accountant,38649.08,3402.756667
CUST04267,36,Mechanic,118244.84,10055.73667
CUST04268,23,Architect,44171.71,3716.975833
CUST04269,37,Developer,33540.43,2655.035833
CUST04270,40,Musician,53466.6,4156.55
CUST04271,22,Mechanic,172259.0,14488.91667
CUST04272,43,Mechanic,68713.48,5526.123333
CUST04273,50,Journalist,170374.76,14176.89667
CUST04274,37,Mechanic,29310.85,2522.570833
CUST04275,44,Media_Manager,33588.38,2623.031667
CUST04276,37,Doctor,10186.205,846.8504167
CUST04277,42,Engineer,11300.335,940.6945833
CUST04278,19,Scientist,43279.04,3308.586667
CUST04279,31,Entrepreneur,19042.82,1635.901667
CUST04280,18,Accountant,134809.28,11514.10667
CUST04281,38,Musician,75839.22,6438.935
CUST04283,26,Architect,108767.37,9205.9475
CUST04284,37,Journalist,60965.31,5012.4425
CUST04285,39,Architect,47390.28,3865.19
CUST04286,23,Doctor,35577.23,3025.769167
CUST04287,26,Mechanic,52243.56,4432.63
CUST04288,22,Scientist,24812.0,1961.666667
CUST04289,21,Doctor,118386.4,10126.53333
CUST04290,36,Teacher,47091.42,3962.285
CUST04291,53,Mechanic,41027.94,3177.995
CUST04292,37,Journalist,28585.38,2336.115
CUST04293,19,Entrepreneur,102137.1,8795.425
CUST04295,42,Musician,168899.44,14211.95333
CUST04296,19,Developer,109726.14,9131.845
CUST04297,25,Entrepreneur,26104.48,1995.373333
CUST04298,46,Lawyer,112423.8,9485.65
CUST04299,23,Lawyer,20940.02,1931.001667
CUST04300,25,Architect,66227.56,5699.963333
CUST04301,35,Doctor,57707.74,4715.978333
CUST04303,24,Teacher,137428.16,11355.34667
CUST04304,41,Doctor,54052.82,4777.401667
CUST04305,45,Accountant,19922.88,1711.24
CUST04306,34,Accountant,38027.68,3214.973333
CUST04307,18,Scientist,14291.24,1291.936667
CUST04308,27,Writer,70421.78,5621.481667
CUST04309,36,Accountant,43287.28,3839.273333
CUST04311,40,Scientist,98690.8,8262.233333
CUST04312,22,Lawyer,20574.71,1813.559167
CUST04313,53,Manager,114389.24,9637.436667
CUST04314,30,Media_Manager,27592.7,2357.391667
CUST04315,28,Engineer,58074.15,4881.5125
CUST04316,33,Developer,19786.36,1929.863333
CUST04317,28,Developer,64650.48,5651.54
CUST04318,51,Media_Manager,111295.16,9209.596667
CUST04319,42,Mechanic,15762.82,1216.568333
CUST04321,42,Mechanic,16523.08,1497.923333
CUST04322,37,Lawyer,34978.29,3004.8575
CUST04323,35,Mechanic,19194.75,1870.5625
CUST04324,38,Musician,16201.47,1623.1225
CUST04325,42,Manager,19331.53,1417.960833
CUST04326,38,Writer,18625.74,1601.145
CUST04327,30,Doctor,77476.68,6235.39
CUST04328,29,Entrepreneur,16662.535,1464.544583
CUST04330,21,Developer,92599.26,7942.605
CUST04331,19,Accountant,64692.7,5150.058333
CUST04332,18,Musician,33687.46,2694.288333
CUST04333,36,Entrepreneur,9828.82,653.0683333
CUST04334,46,Entrepreneur,68081.28,5509.44
CUST04335,20,Teacher,81491.94,6497.995
CUST04336,36,Developer,104653.62,9004.135
CUST04337,25,Engineer,43531.45,3678.620833
CUST04338,39,Architect,18944.84,1616.736667
CUST04339,40,Teacher,16854.42,1664.535
CUST04340,41,Manager,62825.9,5404.491667
CUST04341,37,Mechanic,15040.47,1367.3725
CUST04342,39,Journalist,21139.23,1646.6025
CUST04343,33,Accountant,31963.96,2766.663333
CUST04344,30,Teacher,18965.35,1317.445833
CUST04345,20,Entrepreneur,113826.68,9262.556667
CUST04346,38,Writer,95401.47,8171.1225
CUST04347,46,Entrepreneur,85432.84,7279.403333
CUST04348,19,Teacher,32130.51,2734.5425
CUST04349,21,Engineer,16753.63,1564.135833
CUST04350,40,Musician,8930.885,842.2404167
CUST04351,50,Scientist,28880.56,2502.713333
CUST04353,40,Manager,55910.68,4649.223333
CUST04354,40,Journalist,65677.38,5343.115
CUST04355,19,Developer,31408.15,2609.345833
CUST04356,20,Journalist,20917.51,1547.125833
CUST04357,36,Mechanic,16415.38,1314.948333
CUST04358,43,Manager,16012.64,1108.386667
CUST04359,29,Entrepreneur,13214.895,1110.24125
CUST04360,44,Lawyer,49349.64,3987.47
CUST04361,37,Lawyer,17476.72,1549.393333
CUST04362,18,Manager,11687.925,1212.99375
CUST04363,42,Musician,15469.21,1156.100833
CUST04364,27,Architect,42162.24,3782.52
CUST04365,37,Architect,119877.15,9942.7625
CUST04366,45,Mechanic,41550.06,3000.939039
CUST04367,32,Engineer,92509.38,7876.115
CUST04368,22,Architect,36298.36,2842.863333
CUST04369,42,Entrepreneur,22298.54,2033.211667
CUST04370,28,Accountant,35856.82,2918.068333
CUST04371,48,Musician,16518.585,1563.54875
CUST04372,19,Mechanic,61923.66,5245.305
CUST04373,37,Scientist,97583.43,7846.9525
CUST04374,25,Accountant,16063.455,1142.62125
CUST04375,22,Architect,54150.09,4595.5075
CUST04376,30,Entrepreneur,7682.515,676.2095833
CUST04377,22,Doctor,7895.565,911.96375
CUST04379,46,Architect,130232.25,10750.6875
CUST04380,29,Scientist,30028.29,2286.3575
CUST04381,28,Accountant,53331.48,4255.29
CUST04382,43,Doctor,59359.04,4961.586667
CUST04383,34,Manager,30771.54,2749.295
CUST04384,28,Developer,31040.14,2474.678333
CUST04385,19,Mechanic,17414.3,1285.191667
CUST04386,39,Entrepreneur,46248.72,3884.06
CUST04387,53,Scientist,21051.145,1791.262083
CUST04388,18,Engineer,59502.28,4939.523333
CUST04389,29,Mechanic,7567.505,749.6254167
CUST04390,29,Lawyer,93169.92,7794.16
CUST04392,19,Musician,58225.78,4812.148333
CUST04393,21,Lawyer,125943.63,10448.3025
CUST04394,22,Accountant,16083.84,1488.32
CUST04395,27,Entrepreneur,67512.6,5804.05
CUST04397,17,Teacher,19742.24,1619.186667
